fulfillment_id,order_id,fulfillment_date,status,warehouse,product_name,product_department,product_category
3bc80b6b-5662-4c8f-968b-1654b34ea7d0,76cdddd6-28df-4367-b817-d819661d66f2,2022-06-14,Pending,Elite Retailers,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
f54f0c17-56c9-4a65-8472-1eb676ad820c,fb8675ff-04dc-4dba-97e9-7c4088c66f93,2024-04-23,Cancelled,ABC Electronics,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
f4082673-1eca-4017-b862-2cb099155aae,bd6bae9e-b9ea-415c-a279-aa208e3f360f,2023-07-13,Pending,Elite Retailers,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
55a5705c-80d7-4ff9-8213-75218792e906,bc1b67c5-bc95-4578-9e1d-df4a64c6d322,2021-09-22,Pending,Supreme Goods Inc.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
e0646c8a-c353-488f-8fae-c5f7789b5dc0,aa7d1809-6851-4c2a-bab5-bd33c9f0229e,2024-04-14,Pending,NextGen Logistics,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
d85f75a9-5ee6-46a8-8b3f-ecaca22226c8,b8e445ff-985e-4bc9-b736-9305165635f3,2021-05-23,Pending,Worldwide Imports,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
d4fd4ac8-ba08-4136-8169-e0f5ae409e52,14003403-cffe-44e2-be34-b1a47e08d72c,2025-10-27,Shipped,Dynamic Distributors,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
8fc9227b-8daa-4620-a86b-1ed1da909b16,b1c4bee6-2992-4245-8b23-63e8a1800fe2,2021-12-13,Pending,Elite Retailers,Apple AirPods Max,Electronics,Headphones
fe241a6d-82b7-47f6-a150-b37f4deabaf7,9a92d234-0baf-45ec-b5cc-287b8d157533,2020-01-10,Delivered,Prime Warehouse Solutions,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
810de1c4-89b7-4af6-8704-b5ef793a8d08,ec137690-2de7-4bd2-a186-b001b43d78a3,2020-05-14,Cancelled,Dynamic Distributors,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
9bac04f6-7756-42ff-86aa-9a6d9b5bad83,d3d03058-13ea-45a3-b611-b0a8d4482f59,2023-04-13,Cancelled,Express Shipping Corp.,Apple iPad (10th Generation),Electronics,Tablets
f5715d14-8185-46e3-b5b2-039a963a0267,d2f11ccd-503b-4c3b-b792-ca9509038840,2024-10-31,Pending,Supreme Goods Inc.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
ebfa6311-e210-42d9-97b1-ec6d5234c164,869c936d-bd09-4f24-bd1b-817507308cb1,2025-08-19,Delivered,Express Shipping Corp.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
55e88b95-821c-499e-bce8-71ba1ace4181,c0ad83ac-e13d-4c3c-a2b7-07d8a6efd15b,2024-09-24,Shipped,Prime Warehouse Solutions,Apple AirPods Max,Electronics,Headphones
7a164433-52a0-4d70-9b10-24ced55675ef,60de340b-fcad-4a91-9f9d-92b5ab7ce7ba,2020-01-28,Cancelled,Tech Innovations Ltd.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
cdf9a37c-b0fa-4b16-8161-486704883fa3,36c0fc00-769a-4e5c-a8af-b7e6cb1ad2fb,2021-12-02,Pending,Express Shipping Corp.,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
ca009ecc-33f6-40cc-b3a8-786a69eae823,388c34e4-e790-4d7d-916f-8338e8a2c7e3,2023-04-22,Pending,ABC Electronics,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
fb20582d-0743-4d29-ab6d-868b6df9dc0d,69fdb9e1-7410-41c2-b89a-4f8d6606fc50,2020-01-11,Cancelled,Dynamic Distributors,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
8b40dff2-e9b0-47ea-89c8-0d269b49ddab,a99e8aca-9e4e-44ec-8887-df5bf4bc34ac,2020-04-09,Cancelled,Prime Warehouse Solutions,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
bd19cee2-91fb-4491-9768-fc06a9c51be5,cdb190b4-45cb-4bef-8319-69153a3e402c,2020-05-14,Delivered,Express Shipping Corp.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
9381ef7e-0a68-4d3f-beb2-f862b0f006b3,a87de5cb-f6fe-4445-b40b-b0b5b4dd2477,2021-01-04,Cancelled,Dynamic Distributors,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
c0f9a720-e369-4f4f-b5e3-b7081f029a7d,8672c44a-02c2-4751-bed4-b055bb185e22,2024-01-03,Pending,Dynamic Distributors,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
a2bcd96c-c37e-403c-ac62-e84c842ea6c9,f7586248-c559-48dc-b12a-3ccb2e85b4c1,2024-03-06,Delivered,Worldwide Imports,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
5a92d151-0ab3-4133-8d3b-5a74ac1bc96b,05e20b2b-8568-437e-b87c-ae541457d02d,2023-03-18,Shipped,Worldwide Imports,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
c24cc7df-c017-4011-b80e-384259b37fa7,017edbea-536f-4c3c-ae6c-c0cf23bd8e53,2021-11-05,Cancelled,Prime Warehouse Solutions,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
523ac226-2162-491f-9529-4b8c29f65163,ce977862-fb83-49c6-8541-7ab79127537f,2020-01-24,Pending,Global Logistics Co.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
19bd7611-3a95-431c-89b7-b5abdc020c24,fe4c822c-841b-4227-8509-82d0c07dd1ac,2020-09-23,Shipped,Elite Retailers,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
68cc735c-35c8-40a6-aceb-d8e0120ff05e,a820a84d-5ee2-46f9-bd23-307d2e071443,2022-09-05,Shipped,Prime Warehouse Solutions,Beast Mini Blender Plus,Kitchen & Dining,Blenders
0d7d1fb2-45b5-4da7-b878-cdfec2b7856e,6d6a4fca-09d9-44ef-89d8-d6c85bcbd634,2020-10-28,Delivered,Supreme Goods Inc.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
e0f0428d-ee5d-4d87-8ed1-e8f5153c052d,87bf00c4-8f95-4e39-8511-e1bcbbc336ba,2023-12-16,Shipped,Dynamic Distributors,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
1e0ca1b9-68ca-44c9-b594-622d1b10dc7e,3dc30ff3-38f4-4e38-ac04-ae836a21343d,2021-08-30,Shipped,Global Logistics Co.,Beast Mini Blender Plus,Kitchen & Dining,Blenders
8504b8d4-f218-4f26-b513-560a6377857e,3fc95c68-2f60-4d2b-963f-007eb94e5b9c,2024-11-26,Delivered,Express Shipping Corp.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
17cca160-ecc6-474e-8667-ef9a6d20eb11,55040a20-5566-40af-96f1-c9b1e91f78f9,2022-10-26,Shipped,Dynamic Distributors,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
04189351-16a7-421a-b843-a26dbb535eba,ef5683d0-7f57-4529-ae3e-b7fdfd28eb68,2024-04-07,Pending,Tech Innovations Ltd.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
d66a85d7-dbfd-4e54-ba92-e3019545882c,7c0a6339-e2ca-4986-b920-c2c86598fc92,2025-07-22,Cancelled,Dynamic Distributors,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
e9000db2-bba8-42bf-a33a-fa50d633b9cb,e81f6571-76c1-4087-80e5-2ff5dcd61bd0,2022-08-31,Pending,NextGen Logistics,Beast Mini Blender Plus,Kitchen & Dining,Blenders
a54415ed-1a37-4a73-bb64-fe8b355e636c,e0da983c-d4a3-40b7-9607-d274f58e4169,2023-09-09,Shipped,Global Logistics Co.,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
039d657f-6bbd-4c79-88cf-336b51e535f2,cc5ce498-2708-4790-8dd6-69473bbd792a,2024-04-28,Cancelled,Global Logistics Co.,Apple iPad (10th Generation),Electronics,Tablets
21fa0f60-1129-4347-94ac-15b44266e64c,6182c815-c217-416b-8921-bb90278efbd0,2021-11-13,Cancelled,Express Shipping Corp.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
0accdcb6-12b7-4eca-b61a-bd5de51bc410,fed0de02-fc97-4083-85e2-ccf348bc01db,2020-11-14,Pending,Tech Innovations Ltd.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
9a390c81-a85d-4e6e-83a4-50e0ac17258d,45dfbafb-3fff-4087-9291-6b7037acf1f2,2024-06-21,Delivered,Prime Warehouse Solutions,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
a529b110-38a2-4c8f-9f4c-bdad36e07b78,d2d2ce32-c126-4cf8-85de-f986c500738d,2022-11-08,Shipped,Supreme Goods Inc.,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
4b4127a6-6cc5-4c31-81a2-f88c7ea0e841,f5e2ae0f-973e-4303-9ef5-108e7ce62409,2025-08-15,Cancelled,Prime Warehouse Solutions,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
bc6d150a-5366-4bcb-89b1-595451098917,7f2d3855-399e-40d3-9870-4a8452d3e18a,2023-10-12,Shipped,Worldwide Imports,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
3d63a592-9bd1-4640-924f-112294d4909f,2af00b15-5bdb-4c6f-8d86-59f0a22edc76,2020-07-11,Pending,Tech Innovations Ltd.,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
b1fae4f2-c92c-43c1-a260-79e436536c96,f63b0ebb-ec7e-4e15-92b0-d20aa37fba91,2023-12-27,Delivered,Prime Warehouse Solutions,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
dffcb610-7a90-475a-baa3-a2dc92661984,63607042-af1c-4c43-bcba-25017e33405a,2020-03-29,Cancelled,ABC Electronics,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
bcd8101e-d056-4686-86da-a4c78de0408b,8a4f736e-8e45-4b13-a7df-328778bda83d,2024-06-12,Pending,Dynamic Distributors,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
77b8ef84-5b09-4d3c-b27b-58b463568993,ad8ebc81-d29c-4a23-8f27-240e06bdda19,2023-11-25,Shipped,NextGen Logistics,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
ab27388b-9403-48ee-ad9f-1d3c368048c1,8b000696-eee7-4b6a-859d-06faa2561a8b,2021-10-29,Cancelled,Supreme Goods Inc.,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
d464cb92-22f7-49c3-bb19-4191a212b251,8deaef36-f39b-4b97-a289-189f2bf009bd,2022-10-29,Pending,Prime Warehouse Solutions,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
5edafe0b-ec7a-4730-92a1-7642f4f28e92,4ffa4511-8ce7-42a5-9447-edd16fa88da6,2023-02-21,Delivered,Global Logistics Co.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
919070f3-da3f-4c0e-8d2a-ea7cd034f6ba,849fa2ab-3944-49ea-9ba7-ae7516842849,2022-06-23,Pending,Express Shipping Corp.,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
23a2168b-6751-4d0d-ae0a-505bdd3cdee7,a3d491cc-470b-4e29-b079-db8fe8e201d9,2021-11-16,Cancelled,Prime Warehouse Solutions,Apple AirPods Max,Electronics,Headphones
05e9bb89-7206-41fb-9b06-f4eff1897fe4,fc2b9115-34c8-406a-b2e7-3194cab3cc02,2024-02-16,Pending,Worldwide Imports,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
64298e1c-4d2c-40f8-93b7-d3a4bc9e20e2,344de35e-ef6d-4e9b-8f34-e9273b4808a7,2023-03-24,Pending,ABC Electronics,Apple AirPods Max,Electronics,Headphones
a74c1e44-f9f6-4691-b08c-e5f7514c6ae5,1e73db9b-8999-47ce-a1b3-4003f9e205fb,2022-07-24,Cancelled,Dynamic Distributors,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
4bbcf1b3-4e94-4ea1-bbc1-5ec673b01d7f,5615824a-7840-4235-9f98-58fdc6934d58,2025-06-27,Shipped,Supreme Goods Inc.,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
cf7c4e9f-73b1-4567-be2b-8a3b47c54b59,5bc1eac2-39bc-4cb3-ab11-bc41bf8ea909,2022-06-24,Cancelled,Dynamic Distributors,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
16c1aa64-8a1b-49cf-88e8-01125e3af9b2,d0d71515-c4f6-415c-b553-004d107a0f4d,2021-03-14,Shipped,Global Logistics Co.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
6e4d4a96-5c0b-4ce0-b8a9-3229a5fbb0c1,771bb8d1-07de-476b-aa1e-8e8ace5f092f,2021-11-01,Cancelled,NextGen Logistics,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
6c4f0ad0-0935-4e99-8949-261c1239ed96,d9dd3a45-0b24-4ea8-8c12-c1f4ad9fd9fe,2021-02-24,Pending,Prime Warehouse Solutions,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
6d5d64f9-74e7-4b98-8f02-15e103e8c84b,2b16c6b7-0d7b-42d7-8163-b904f7f7fd79,2022-06-18,Pending,ABC Electronics,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
08753e3f-2954-453a-9caa-38caec7ec862,befec267-dc3b-4e53-acfc-17c1f78b3c72,2025-01-07,Pending,Elite Retailers,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
b64102dd-1591-4e79-952d-e11395aa0876,7290d4c4-55c5-4cd4-ba93-735f2753c206,2022-12-12,Pending,Global Logistics Co.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
db354cf0-c257-46d3-8e40-b1b37f659b4d,5b131f11-43e0-4b2d-a688-cd52d45245f1,2021-12-13,Pending,ABC Electronics,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
97a5e667-f5aa-4ad0-81bf-d572930d7f3a,f854bb4e-f708-4b12-b6be-69ca4a4f5b03,2021-07-17,Cancelled,NextGen Logistics,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
7ddf4787-c603-4c6c-8d61-29de27281fcb,122eb173-206a-4aec-98a4-0a28b38df2bb,2022-05-26,Shipped,Prime Warehouse Solutions,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
9906b92a-0b5e-4de8-aff6-cb18a374717b,ad295b80-d808-47c2-860c-117e994129bb,2021-09-29,Cancelled,NextGen Logistics,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
ff0a921f-4481-4f05-92bb-fe7a453b3da9,9bcfe308-804a-467f-b359-b3d8842a067c,2025-03-30,Pending,Dynamic Distributors,Apple AirPods Max,Electronics,Headphones
86339c88-8df5-4288-92cf-ef5adbe89010,3e81285d-db65-42e2-a6ef-db991002a5e1,2023-10-01,Cancelled,Prime Warehouse Solutions,Beast Mini Blender Plus,Kitchen & Dining,Blenders
c6e0571f-dcc6-4a6f-bc09-332c48e26b53,b0207ff6-986a-4c0a-83de-37dc0c65df6c,2023-05-12,Shipped,Dynamic Distributors,Apple AirPods Max,Electronics,Headphones
a0623d68-b142-4e08-b532-55bd3a81df28,6ef369c5-1ffc-4ef2-9e71-d243c709ccfe,2023-05-23,Delivered,Worldwide Imports,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
0d2eef8e-eb37-462c-8063-d7a97eb5ca70,8b4e8134-a760-42bd-8198-cd3242ccf604,2024-07-29,Delivered,Prime Warehouse Solutions,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
89ed6153-ff60-465b-bef9-30b118239284,7f9be6af-bcd7-48f7-a312-2b8053af23cd,2023-06-23,Pending,Express Shipping Corp.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
6d60d6b3-3219-4a1d-b959-9086fc11d73f,2656f104-295b-4c94-97a8-3522f55e64d2,2020-08-25,Delivered,ABC Electronics,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
b944fd67-5e59-4cec-b4d2-7713beb5a9cd,f683b49d-46a3-4857-9178-cc5f631cb07b,2025-11-23,Shipped,NextGen Logistics,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
1131435d-11ff-45fe-a88c-a645aa098b6f,bc21a8da-ac13-46d1-bb70-86d9864bd31b,2025-04-26,Shipped,ABC Electronics,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
18347e21-39c5-437a-a58b-d05cc145b39f,b950ab8e-0660-489b-b27e-31289726148d,2023-03-25,Shipped,Global Logistics Co.,Apple iPad (10th Generation),Electronics,Tablets
1101ce91-9016-4375-a850-dc62d5f6db00,e7271ef2-a69f-4da1-aa30-17071beb18d5,2023-01-21,Shipped,Elite Retailers,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
2b558245-4230-4315-b421-6dedd31763d6,b566e6b9-9e3d-4a19-b5aa-2d544dfede1a,2020-05-25,Shipped,Elite Retailers,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
c4634e0e-857a-4d6a-ac4f-3583c73a1598,39401ab4-5a7b-4a30-8861-9c6c90ed14ae,2022-01-10,Cancelled,Global Logistics Co.,Apple iPad (10th Generation),Electronics,Tablets
14e561df-ea22-4a6a-a990-cf2ef99ae117,819f6d78-1cef-4130-9f24-c8bd70d0ea3a,2022-06-26,Cancelled,Express Shipping Corp.,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
804fe058-cbcf-49ed-83e1-82a9fce3299e,f30301e3-6a0d-417c-a752-b0c2fe4c5bbc,2025-04-24,Pending,Global Logistics Co.,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
c87c1856-051e-4e31-ae25-110a59b300c4,ca1fa8cf-8942-44e3-ade1-063a5fc6fa20,2021-11-09,Delivered,Elite Retailers,Beast Mini Blender Plus,Kitchen & Dining,Blenders
f048c0a4-a38c-452f-9bf2-dc535e09f72a,3a7e8e37-5350-46bf-839e-02ef45cae054,2025-03-22,Shipped,Supreme Goods Inc.,Apple AirPods Max,Electronics,Headphones
ea874290-99f6-4180-b328-4ba96bcdc271,e8fe2c34-5c5f-4559-a5ff-431f3bfe150e,2021-08-06,Cancelled,NextGen Logistics,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
60e9a990-0782-47d2-822c-585782692f4d,882b5085-91d1-4b7a-97a3-60b01d6741da,2021-05-08,Pending,Tech Innovations Ltd.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
faf594b3-ec8b-45bb-a871-0fcaee1260d3,76f02f15-0ea8-4969-83e8-2c78788e70dc,2023-02-20,Shipped,Elite Retailers,Apple iPad (10th Generation),Electronics,Tablets
b89a37d8-78ec-4eaa-ad68-d81605ccd1e2,8ad9cbd6-7981-453c-9a8b-e4b677e50dcf,2025-11-30,Shipped,Elite Retailers,Apple iPad (10th Generation),Electronics,Tablets
f6f1f56b-0db1-48e3-9eb8-a59c5f69ea01,10588c53-97fe-4565-91c9-ac8f5012b00c,2022-12-17,Pending,Prime Warehouse Solutions,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
9fd6fe84-9d6b-4093-a406-8e62f91faf64,0218b0c4-4494-470d-8606-d0e0d3f41c9e,2023-03-24,Delivered,Dynamic Distributors,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
4f8cc453-89e3-4c19-928a-2aca6e9a9b67,8d40cae9-1077-4d43-a970-0400c28857b4,2024-08-30,Cancelled,ABC Electronics,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
4e1cb1ad-38c7-4fa8-93a2-2062e6a5d165,5e23d08d-8f8a-43d5-8f99-0c98e04c3680,2020-02-10,Delivered,NextGen Logistics,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
45495267-135b-4ace-9426-19c42e68a070,f274b483-449a-4ad4-964a-7c06c96e732d,2023-04-21,Cancelled,Worldwide Imports,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
3d1372b7-73ce-4ce4-b192-49b162fa7a3e,d65182d8-3060-4028-b402-df9118fa4a70,2024-08-30,Delivered,Global Logistics Co.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
62623d4a-252f-467c-8572-8e201aa14266,b67d63a0-755c-4145-a5ef-55b5470b58fe,2023-12-03,Delivered,NextGen Logistics,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
9a35d6ac-bc84-44d8-a9a1-f108eb266b3c,14d1e23d-2c89-4a20-8292-1921175c6518,2023-03-14,Pending,Elite Retailers,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
82ad78fd-f8b5-4f6b-8a18-39015f27fd50,233f6563-9536-4c33-8d0a-519e2a0f53f2,2025-10-08,Delivered,NextGen Logistics,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
bca6539a-7a52-4288-ac8a-0a5bec566def,56ee5ef4-d3c6-411a-b1a8-73effeffaf67,2024-09-13,Cancelled,NextGen Logistics,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
66226f3e-7a48-465c-96c1-0103fdd1872b,35f10e22-f295-4c64-a5f6-a35468128059,2022-02-01,Cancelled,Elite Retailers,Apple AirPods Max,Electronics,Headphones
79859900-41e8-4ea7-820f-fd2bcccfcb2c,b20a634c-e6c0-4c5b-8263-9ecef191f513,2023-08-14,Pending,NextGen Logistics,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
e1266b0b-99b3-43c1-b4af-4c2b562cc201,d7e738a6-7ab8-408e-9a76-e8c2a06aca2c,2022-03-17,Shipped,NextGen Logistics,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
d765f32f-b919-4c6a-9216-1bca98becf30,28831e50-620e-4893-8f89-a1b4c1afa334,2021-12-22,Pending,Prime Warehouse Solutions,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
00332f16-a02e-4258-a13b-65cbcc5ec58b,3d6f81b2-cf2b-42ff-ab50-7a555e1a4e10,2021-06-29,Shipped,ABC Electronics,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
5b545b34-e839-4459-8e4b-a2ba50e144a5,04e075c8-5492-4ff3-b6a1-44f063c6793b,2021-01-06,Cancelled,Tech Innovations Ltd.,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
c837cba7-c634-4a13-8a4d-321cb933cd01,4831639a-7a9f-4426-a553-12f98b1f1435,2020-07-13,Delivered,Dynamic Distributors,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
402cb3f0-1c2c-4014-a1c8-98ce84b396b8,69c0f736-2a5f-4d35-a74e-a2fe28ad3894,2020-03-30,Shipped,Global Logistics Co.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
dd6bcbb6-57f2-4ac9-b38f-b85fdd57ea70,793b1ca7-b07e-4255-95fb-7b04dc17a9de,2023-04-10,Pending,Tech Innovations Ltd.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
d044ce2f-867c-4766-a329-e827bbc69344,755bcd08-5283-4d9a-856c-2d69332f2c38,2023-12-19,Shipped,NextGen Logistics,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
e104eb25-fac2-43e1-9567-9e5967ec88a6,8d03f84c-2fcb-4e12-ac60-9d77e0592d45,2023-06-03,Pending,Worldwide Imports,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
91771127-4478-44d5-8f5a-a0d7697d5669,36b514fa-b7db-4f74-b52a-0720d87c7e12,2025-03-27,Pending,Global Logistics Co.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
4b90c4db-6e32-4854-88b3-4fff7f570180,f281b09b-6e8a-412b-af66-abf36212338f,2022-02-13,Delivered,Dynamic Distributors,Apple iPad (10th Generation),Electronics,Tablets
c45621d8-596c-49a2-aeca-d61d3ebfb05e,43e2dbfd-f9eb-4a9e-9e81-f70d2ef7c744,2023-02-05,Delivered,Tech Innovations Ltd.,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
edd3f1c7-134c-44c1-8f27-03f6594d28dc,16eaeb8f-a4d9-4b76-80aa-eb82abe56ee9,2021-09-14,Delivered,Global Logistics Co.,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
13e30172-00a3-430e-9fd4-a8a8c5cd934c,377ea0a3-8485-4667-9b29-114e4e6456c5,2024-11-07,Shipped,NextGen Logistics,Beast Mini Blender Plus,Kitchen & Dining,Blenders
ebb8dfd3-dba9-4c06-9cc2-70951e5f4028,07fa7cc3-7a17-4892-bef0-625ea55186c6,2021-07-21,Cancelled,Prime Warehouse Solutions,Beast Mini Blender Plus,Kitchen & Dining,Blenders
5ae98ea3-c9f4-43ee-ac44-8842b7ab9c10,a14b74a8-227d-4bb7-9b24-492ed198ead5,2025-11-03,Delivered,Supreme Goods Inc.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
ba3e952d-bbff-40d8-bbea-ef2eda89587e,8dba3aa1-ade0-41ec-90ea-ec440018aea0,2023-04-08,Cancelled,Prime Warehouse Solutions,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
fae876a1-2758-424b-8e59-e4b1902f1b53,cac8e039-9bdc-4309-94b5-d6a9715f2aba,2022-01-24,Shipped,Global Logistics Co.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
64def828-8736-444b-8a5f-b0a60b7e68d9,22a74c8c-1f25-49e0-b1aa-905997485443,2024-09-21,Pending,ABC Electronics,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
5e0ba1ab-4437-4e8b-a4ab-f0d7a43b83c1,e722cb12-8f35-401b-87c3-08898edcdac6,2023-08-29,Cancelled,Express Shipping Corp.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
