inventory_id,product_name,quantity,warehouse,last_updated,inventory_cost_per_unit,product_department,product_category
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,305,Express Shipping Corp.,2023-09-10,185.66,Home & Kitchen,Carpet Cleaners
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,396,Tech Innovations Ltd.,2022-12-29,292.88,Kitchen & Dining,Milk Frothers
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),271,ABC Electronics,2024-05-30,168.22,Electronics,Tablets
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,202,Supreme Goods Inc.,2025-01-29,22.21,Home & Kitchen,Carpet Cleaners
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,286,Express Shipping Corp.,2023-06-11,472.27,Home & Kitchen,Robot Vacuums
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),320,Express Shipping Corp.,2025-03-10,211.21,Electronics,Tablets
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,51,Prime Warehouse Solutions,2020-04-21,55.87,Kitchen & Dining,Stand Mixers
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,58,Supreme Goods Inc.,2021-12-02,17.67,Beauty & Personal Care,Facial Serums
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,211,Elite Retailers,2020-01-15,448.46,Kitchen & Dining,Espresso Machines
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,464,Elite Retailers,2025-10-23,460.48,Home & Kitchen,Robot Vacuums
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,25,Tech Innovations Ltd.,2024-01-24,31.54,Home & Kitchen,Robot Vacuums
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,294,Express Shipping Corp.,2021-03-04,378.69,Home & Kitchen,Carpet Cleaners
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,105,Global Logistics Co.,2022-04-17,289.55,Home & Kitchen,Carpet Cleaners
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,325,Tech Innovations Ltd.,2020-07-25,374.74,Beauty & Personal Care,Mascaras
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,6,Express Shipping Corp.,2024-10-26,11.02,Home & Kitchen,Carpet Cleaners
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,142,Dynamic Distributors,2023-11-22,331.64,Beauty & Personal Care,Acne Treatments
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,348,Tech Innovations Ltd.,2020-10-30,484.34,Health & Household,Water Bottles
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,79,Supreme Goods Inc.,2020-08-27,437.02,Electronics,Headphones
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,438,Global Logistics Co.,2023-12-05,270.45,Kitchen & Dining,Stand Mixers
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,31,Prime Warehouse Solutions,2023-07-18,136.16,Beauty & Personal Care,Acne Treatments
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,294,Worldwide Imports,2022-09-12,237.96,Home & Kitchen,Carpet Cleaners
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,190,NextGen Logistics,2024-01-20,477.68,Kitchen & Dining,Mugs
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,145,Supreme Goods Inc.,2021-11-22,48.75,Pet Supplies,Pet Hair Removers
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,472,Elite Retailers,2021-10-01,140.53,Kitchen & Dining,Blenders
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,374,ABC Electronics,2024-02-05,15.12,Home & Kitchen,Robot Vacuums
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,298,Supreme Goods Inc.,2020-11-24,136.6,Beauty & Personal Care,Mascaras
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,13,Worldwide Imports,2022-12-11,363.86,Home & Kitchen,Bed Pillows
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,215,NextGen Logistics,2024-01-17,456.48,Beauty & Personal Care,Facial Serums
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,385,NextGen Logistics,2025-02-22,424.73,Kitchen & Dining,Milk Frothers
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,6,Supreme Goods Inc.,2023-09-02,303.17,Beauty & Personal Care,Hair Oils
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,68,Dynamic Distributors,2020-09-13,36.58,Kitchen & Dining,Espresso Machines
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,232,Elite Retailers,2020-05-28,284.86,Home & Kitchen,Cordless Vacuums
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,224,Dynamic Distributors,2024-08-22,458.68,Kitchen & Dining,Stand Mixers
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,255,Dynamic Distributors,2025-04-13,63.58,Home & Kitchen,Carpet Cleaners
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,204,Global Logistics Co.,2024-11-05,369.86,Kitchen & Dining,Meat Thermometers
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,160,Supreme Goods Inc.,2023-10-29,126.06,Pet Supplies,Pet Hair Removers
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,253,Prime Warehouse Solutions,2023-10-21,157.11,Beauty & Personal Care,Body Mists
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,391,Dynamic Distributors,2025-01-12,303.84,Home & Kitchen,Carpet Cleaners
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,194,Dynamic Distributors,2025-10-09,325.32,Beauty & Personal Care,Mascaras
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,442,Supreme Goods Inc.,2023-11-12,335.79,Health & Household,Water Bottles
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),288,Supreme Goods Inc.,2023-09-21,366.76,Electronics,Tablets
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,334,Tech Innovations Ltd.,2022-02-07,214.37,Home & Kitchen,Cordless Vacuums
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,26,Tech Innovations Ltd.,2021-10-30,395.68,Home & Kitchen,Bed Pillows
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),194,Express Shipping Corp.,2021-01-10,95.26,Electronics,Tablets
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,58,NextGen Logistics,2020-12-11,269.24,Kitchen & Dining,Blenders
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,176,Global Logistics Co.,2025-02-12,267.97,Home & Kitchen,Cordless Vacuums
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,417,Prime Warehouse Solutions,2023-07-18,53.21,Beauty & Personal Care,Mascaras
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,230,Tech Innovations Ltd.,2023-11-18,294.92,Kitchen & Dining,Stand Mixers
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,419,Dynamic Distributors,2021-10-02,12.26,Health & Household,Teeth Whitening
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,467,Prime Warehouse Solutions,2021-02-01,244.04,Beauty & Personal Care,Acne Treatments
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,248,Tech Innovations Ltd.,2021-09-29,19.25,Home & Kitchen,Carpet Cleaners
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,77,ABC Electronics,2020-01-15,163.99,Beauty & Personal Care,Body Mists
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,139,Dynamic Distributors,2020-08-29,388.93,Kitchen & Dining,Mugs
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,6,ABC Electronics,2020-05-24,63.77,Electronics,Headphones
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,453,Prime Warehouse Solutions,2025-07-21,416.53,Kitchen & Dining,Meat Thermometers
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,244,Tech Innovations Ltd.,2020-08-01,241.31,Kitchen & Dining,Meat Thermometers
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,203,Global Logistics Co.,2024-08-24,288.43,Kitchen & Dining,Mugs
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,377,ABC Electronics,2025-02-23,204.36,Beauty & Personal Care,Body Mists
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,301,Global Logistics Co.,2025-06-23,140.63,Beauty & Personal Care,Mascaras
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,453,Global Logistics Co.,2024-07-11,101.34,Home & Kitchen,Robot Vacuums
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,476,Dynamic Distributors,2024-08-18,432.74,Home & Kitchen,Bed Pillows
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,284,Dynamic Distributors,2022-10-18,408.22,Beauty & Personal Care,Facial Serums
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,91,Express Shipping Corp.,2020-01-04,66.27,Home & Kitchen,Robot Vacuums
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,288,Tech Innovations Ltd.,2020-09-02,74.35,Electronics,Headphones
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,240,NextGen Logistics,2021-05-17,336.32,Kitchen & Dining,Milk Frothers
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,162,Dynamic Distributors,2024-03-06,474.31,Home & Kitchen,Robot Vacuums
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,131,Worldwide Imports,2021-08-19,67.15,Beauty & Personal Care,Hair Oils
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,404,Supreme Goods Inc.,2023-08-09,280.04,Kitchen & Dining,Espresso Machines
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,158,Worldwide Imports,2023-08-14,150.86,Kitchen & Dining,Milk Frothers
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,84,Global Logistics Co.,2021-08-30,328.02,Kitchen & Dining,Meat Thermometers
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,500,ABC Electronics,2020-04-06,339.31,Beauty & Personal Care,Acne Treatments
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,74,Supreme Goods Inc.,2023-12-25,320.24,Health & Household,Teeth Whitening
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,89,Dynamic Distributors,2025-09-20,223.42,Health & Household,Water Bottles
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,449,Elite Retailers,2020-02-15,143.32,Pet Supplies,Pet Hair Removers
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,142,ABC Electronics,2021-12-06,372.02,Beauty & Personal Care,Body Mists
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,222,Global Logistics Co.,2023-01-29,288.45,Pet Supplies,Pet Hair Removers
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,353,Elite Retailers,2021-04-05,363.68,Home & Kitchen,Carpet Cleaners
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,430,NextGen Logistics,2024-12-08,147.96,Home & Kitchen,Carpet Cleaners
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,429,Elite Retailers,2025-11-23,230.28,Beauty & Personal Care,Hair Oils
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,125,Worldwide Imports,2020-06-06,303.06,Home & Kitchen,Carpet Cleaners
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,84,Dynamic Distributors,2020-06-09,376.67,Home & Kitchen,Bed Pillows
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,357,Tech Innovations Ltd.,2023-06-12,195.64,Home & Kitchen,Cordless Vacuums
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,363,Dynamic Distributors,2025-12-25,393.86,Electronics,Headphones
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,188,Elite Retailers,2021-03-14,177.22,Beauty & Personal Care,Facial Serums
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,53,Tech Innovations Ltd.,2020-08-29,283.3,Beauty & Personal Care,Facial Serums
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,402,Elite Retailers,2022-07-15,109.06,Kitchen & Dining,Milk Frothers
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,86,NextGen Logistics,2024-06-07,420.39,Beauty & Personal Care,Hair Oils
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,87,Express Shipping Corp.,2020-08-04,384.39,Home & Kitchen,Robot Vacuums
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,227,Express Shipping Corp.,2024-08-05,397.77,Beauty & Personal Care,Facial Serums
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,352,Elite Retailers,2024-06-22,72.97,Electronics,Headphones
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,50,Prime Warehouse Solutions,2021-09-03,70.93,Home & Kitchen,Robot Vacuums
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,235,Supreme Goods Inc.,2022-07-31,326.22,Kitchen & Dining,Stand Mixers
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),372,Worldwide Imports,2024-05-07,231.29,Electronics,Tablets
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,455,Supreme Goods Inc.,2024-03-07,455.91,Health & Household,Teeth Whitening
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,387,Tech Innovations Ltd.,2022-11-06,110.97,Beauty & Personal Care,Body Mists
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,344,Supreme Goods Inc.,2024-11-05,259.09,Home & Kitchen,Robot Vacuums
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,433,Global Logistics Co.,2021-05-28,333.89,Beauty & Personal Care,Body Mists
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,439,Global Logistics Co.,2025-08-22,131.05,Health & Household,Teeth Whitening
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,287,NextGen Logistics,2021-06-24,181.1,Kitchen & Dining,Stand Mixers
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),99,Worldwide Imports,2021-09-29,90.79,Electronics,Tablets
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,458,Elite Retailers,2021-01-11,336.34,Health & Household,Teeth Whitening
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,398,Prime Warehouse Solutions,2025-05-24,62.86,Beauty & Personal Care,Body Mists
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,167,Global Logistics Co.,2020-05-13,419.09,Beauty & Personal Care,Facial Serums
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,118,Dynamic Distributors,2023-07-22,363.17,Beauty & Personal Care,Hair Oils
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,143,Elite Retailers,2025-03-08,376.73,Beauty & Personal Care,Hair Oils
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,470,ABC Electronics,2025-01-22,29.83,Pet Supplies,Pet Hair Removers
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,266,Prime Warehouse Solutions,2023-03-04,148.3,Beauty & Personal Care,Facial Serums
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,198,Worldwide Imports,2023-12-10,431.25,Beauty & Personal Care,Facial Serums
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,120,Prime Warehouse Solutions,2021-03-29,44.21,Kitchen & Dining,Meat Thermometers
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,136,Tech Innovations Ltd.,2022-07-28,291.21,Kitchen & Dining,Mugs
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,360,Express Shipping Corp.,2022-11-27,234.35,Kitchen & Dining,Stand Mixers
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,31,Express Shipping Corp.,2021-03-18,139.12,Kitchen & Dining,Stand Mixers
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,427,Worldwide Imports,2021-05-05,262.89,Health & Household,Water Bottles
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,426,Prime Warehouse Solutions,2025-03-19,292.73,Health & Household,Water Bottles
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,200,Worldwide Imports,2022-09-19,370.47,Health & Household,Teeth Whitening
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,140,Tech Innovations Ltd.,2023-11-30,268.46,Kitchen & Dining,Stand Mixers
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,218,Supreme Goods Inc.,2025-02-17,414.06,Kitchen & Dining,Milk Frothers
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,326,Dynamic Distributors,2024-02-18,463.72,Kitchen & Dining,Blenders
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,262,ABC Electronics,2024-04-04,103.85,Beauty & Personal Care,Facial Serums
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,352,Global Logistics Co.,2024-11-18,104.5,Beauty & Personal Care,Acne Treatments
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,51,Elite Retailers,2024-07-13,385.77,Health & Household,Water Bottles
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,281,NextGen Logistics,2021-06-19,497.68,Home & Kitchen,Robot Vacuums
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,490,ABC Electronics,2021-01-12,55.18,Home & Kitchen,Bed Pillows
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,169,Elite Retailers,2021-01-02,257.74,Home & Kitchen,Carpet Cleaners
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,89,NextGen Logistics,2021-09-25,359.83,Health & Household,Teeth Whitening
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,305,Dynamic Distributors,2021-09-26,367.94,Kitchen & Dining,Blenders
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,136,Express Shipping Corp.,2023-01-13,412.32,Home & Kitchen,Bed Pillows
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,135,Tech Innovations Ltd.,2020-04-16,86.88,Kitchen & Dining,Stand Mixers
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,178,Supreme Goods Inc.,2023-10-30,115.91,Home & Kitchen,Cordless Vacuums
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,400,NextGen Logistics,2024-11-18,111.67,Beauty & Personal Care,Body Mists
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,109,Worldwide Imports,2021-07-29,144.45,Kitchen & Dining,Milk Frothers
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,447,Tech Innovations Ltd.,2023-02-13,116.38,Kitchen & Dining,Meat Thermometers
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,30,NextGen Logistics,2022-06-22,253.81,Home & Kitchen,Bed Pillows
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,411,Dynamic Distributors,2023-05-15,248.64,Kitchen & Dining,Espresso Machines
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,396,Prime Warehouse Solutions,2024-06-10,441.52,Kitchen & Dining,Mugs
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,351,Worldwide Imports,2025-10-22,212.28,Health & Household,Water Bottles
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,371,Worldwide Imports,2021-12-31,320.36,Home & Kitchen,Bed Pillows
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,286,Worldwide Imports,2020-05-06,398.85,Kitchen & Dining,Mugs
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,221,Tech Innovations Ltd.,2024-01-29,425.08,Pet Supplies,Pet Hair Removers
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,171,Elite Retailers,2022-05-27,41.34,Beauty & Personal Care,Facial Serums
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,448,Tech Innovations Ltd.,2021-10-28,76.85,Kitchen & Dining,Blenders
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,210,Worldwide Imports,2024-05-21,79.44,Home & Kitchen,Bed Pillows
